"gname.list"	"g.order"
"chr6_110878616"	6205
"chr6_111704314"	6207
"chr6_112357046"	6210
"chr6_113852096"	6211
"chr6_116879238"	6212
"chr6_117866490"	6213
"chr6_117883171"	6214
"chr6_119767911"	6218
"chr6_119800970"	6220
"chr6_120172832"	6222
"chr6_120213998"	6223
"chr6_122138567"	6227
"chr6_122797491"	6229
"chr6_122943979"	6231
"chr6_122967016"	6232
"chr6_124018853"	6233
"chr6_125530882"	6236
"chr6_125746656"	6237
"chr6_125906366"	6238
"chr6_128665086"	6240
"chr6_128919837"	6241
"chr6_128921687"	6242
"chr6_129951185"	6243
"chr6_130145561"	6244
"chr6_130615928"	6245
"chr6_134427213"	6246
"chr6_134702819"	6247
"chr6_135575661"	6252
"chr6_136239446"	6253
"chr6_136380086"	6254
"chr6_138790202"	6255
"chr6_139109366"	6257
"chr6_139852643"	6259
"chr6_140299198"	6261
"chr6_142010442"	6263
"chr6_144696629"	6265
"chr6_145094721"	6266
"chr6_147516948"	6267
"chr6_147912935"	6268
"chr6_148628892"	6269
"chr6_150040582"	6274
"chr6_150980438"	6275
"chr6_151990138"	6280
"chr6_152081386"	6281
"chr6_152570147"	6282
"chr6_153381109"	6283
"chr6_154771609"	6284
"chr6_157116216"	6286
"chr6_157146523"	6287
"chr6_157503980"	6290
"chr6_157849613"	6291
"chr6_157890697"	6292
"chr6_158410949"	6293
"chr6_158461634"	6294
"chr6_158470613"	6295
"chr6_158482183"	6296
"chr6_158794697"	6297
"chr6_158887082"	6298
"chr6_159126197"	6299
"chr6_159338703"	6303
"chr6_161488184"	6306
"chr6_164407013"	6308
"chr6_167105568"	6311
"chr6_167363908"	6312
"chr6_167534147"	6314
"chr6_167934213"	6315
"chr6_168508303"	6318
"chr6_168711863"	6320
"chr6_168791544"	6321
"chr6_168853784"	6322
"chr6_168903090"	6323
"chr6_168915775"	6324
"chr6_169339006"	6325
"chr6_169625537"	6326
"chr6_170264534"	6327
"chr7_166773"	6328
"chr7_381816"	6330
"chr7_407196"	6331
"chr7_661962"	6332
"chr7_778689"	6333
"chr7_1399813"	6338
"chr7_1475081"	6340
"chr7_1556370"	6341
"chr7_1599629"	6343
"chr7_1753635"	6344
"chr7_1924514"	6345
"chr7_2005686"	6347
"chr7_2191758"	6349
"chr7_2193057"	6350
"chr7_2204592"	6351
"chr7_2243496"	6352
"chr7_2508621"	6356
"chr7_2564014"	6357
"chr7_2578121"	6358
"chr7_2720762"	6360
"chr7_3140400"	6363
"chr7_3300949"	6364
"chr7_4577494"	6366
"chr7_4746449"	6368
"chr7_4840467"	6370
"chr7_4871709"	6372
"chr7_5126503"	6373
"chr7_5470398"	6374
"chr7_5526693"	6375
"chr7_6974939"	6378
"chr7_7361415"	6379
"chr7_7845767"	6381
"chr7_8036277"	6382
"chr7_8641205"	6383
"chr7_8791429"	6384
"chr7_9583711"	6385
"chr7_14429978"	6389
"chr7_16825659"	6390
"chr7_16945027"	6392
"chr7_16961726"	6393
"chr7_17060789"	6394
"chr7_17658198"	6397
"chr7_18838235"	6400
"chr7_22429472"	6401
"chr7_22464802"	6402
"chr7_23374495"	6403
"chr7_23378881"	6404
"chr7_25064991"	6406
"chr7_26593311"	6408
"chr7_26698084"	6412
"chr7_27028595"	6414
"chr7_27434684"	6417
"chr7_27777944"	6419
"chr7_28155782"	6421
"chr7_29491549"	6422
"chr7_29495815"	6423
"chr7_30091889"	6425
"chr7_30415812"	6427
"chr7_30508353"	6428
"chr7_30667281"	6429
"chr7_32102117"	6430
"chr7_33872692"	6432
"chr7_34109399"	6434
"chr7_36124621"	6435
"chr7_37119319"	6437
"chr7_38018141"	6438
"chr7_40924214"	6439
"chr7_41418073"	6440
"chr7_41547612"	6441
"chr7_41599181"	6442
"chr7_43280355"	6445
"chr7_43301061"	6446
"chr7_43579412"	6447
"chr7_43895088"	6448
"chr7_44193186"	6450
"chr7_44804351"	6453
"chr7_45113536"	6454
"chr7_45282715"	6456
"chr7_45497431"	6459
"chr7_46387768"	6463
"chr7_47365068"	6464
"chr7_47445662"	6465
"chr7_47510727"	6466
"chr7_47552548"	6468
"chr7_47601692"	6471
"chr7_47823218"	6475
"chr7_48351441"	6476
"chr7_48706205"	6477
"chr7_51424930"	6479
"chr7_51526020"	6480
"chr7_52771975"	6481
"chr7_52840085"	6482
"chr7_54203018"	6483
"chr7_55809621"	6484
"chr7_56435531"	6485
"chr7_57575414"	6486
"chr7_62134960"	6487
"chr7_62493374"	6488
"chr7_62501861"	6489
"chr7_63338986"	6490
"chr7_63418823"	6491
"chr7_63873269"	6492
"chr7_64059988"	6493
"chr7_64073017"	6494
"chr7_64403196"	6497
"chr7_65310097"	6498
"chr7_65474239"	6500
"chr7_65480941"	6502
"chr7_65841958"	6503
"chr7_65965187"	6504
"chr7_65972800"	6505
"chr7_67079925"	6507
"chr7_67142934"	6508
"chr7_67248522"	6509
"chr7_67266555"	6510
"chr7_68196215"	6511
"chr7_68494253"	6512
"chr7_68570330"	6513
"chr7_70217775"	6516
"chr7_70769640"	6517
"chr7_71396955"	6518
"chr7_72216930"	6519
"chr7_72772833"	6521
"chr7_73108550"	6522
"chr7_73244046"	6525
"chr7_73284655"	6526
"chr7_73568388"	6528
"chr7_73965671"	6529
"chr7_74020884"	6530
"chr7_75457121"	6531
"chr7_75536601"	6532
"chr7_75719513"	6534
"chr7_75870073"	6535
"chr7_82061656"	6547
"chr7_82780247"	6548
"chr7_86111593"	6551
"chr7_86440106"	6552
"chr7_88163397"	6553
"chr7_88312872"	6554
"chr7_88836945"	6555
"chr7_88964190"	6556
"chr7_90236695"	6557
"chr7_90878883"	6558
"chr7_91674481"	6559
"chr7_92045483"	6560
"chr7_92046668"	6561
"chr7_92563409"	6563
"chr7_92748618"	6564
"chr7_93181434"	6565
"chr7_94672992"	6567
"chr7_95238273"	6568
"chr7_95239070"	6569
"chr7_97660731"	6571
"chr7_97671414"	6572
"chr7_97990081"	6574
"chr7_98249130"	6575
"chr7_98330904"	6577
"chr7_98809550"	6580
"chr7_98899084"	6581
"chr7_99645575"	6584
"chr7_99843058"	6585
"chr7_99867514"	6586
"chr7_100030476"	6587
"chr7_100743856"	6589
"chr7_101343735"	6594
"chr7_101915548"	6600
"chr7_102056593"	6602
"chr7_102067389"	6603
"chr7_102633553"	6604
"chr7_103741782"	6605
"chr7_104957112"	6608
"chr7_105528414"	6611
"chr7_105575997"	6612
"chr7_105705714"	6615
"chr7_106730981"	6616
"chr7_107731931"	6617
"chr7_107842328"	6618
"chr7_108250812"	6620
"chr7_111320941"	6621
"chr7_115979875"	6623
"chr7_116117349"	6625
"chr7_116167545"	6626
"chr7_120314406"	6628
"chr7_128084068"	6631
"chr7_128692192"	6632
"chr7_129041391"	6633
"chr7_129589168"	6634
"chr7_130579144"	6635
"chr7_130583071"	6636
"chr7_130790647"	6637
"chr7_130997751"	6638
"chr7_131290984"	6639
"chr7_131311269"	6640
"chr7_131328383"	6641
"chr7_131802276"	6642
"chr7_131933848"	6644
"chr7_132202051"	6645
"chr7_132868040"	6647
"chr7_133332584"	6648
"chr7_135338217"	6649
"chr7_135392751"	6650
"chr7_135458461"	6651
"chr7_137878912"	6653
"chr7_138760862"	6655
"chr7_138990937"	6656
"chr7_139002820"	6657
"chr7_139426466"	6659
"chr7_139717518"	6663
"chr7_140328120"	6666
"chr7_140641704"	6667
"chr7_140675515"	6669
"chr7_140698288"	6671
"chr7_141120430"	6672
"chr7_142036180"	6673
"chr7_150097136"	6676
"chr7_150112677"	6677
"chr7_150728272"	6678
"chr7_150740310"	6679
"chr7_150905062"	6680
"chr7_151418943"	6682
"chr7_152272486"	6686
"chr7_152308120"	6687
"chr7_154780339"	6690
"chr7_155137631"	6691
"chr7_155373918"	6693
"chr7_155655680"	6694
"chr7_155690844"	6695
"chr7_156028922"	6696
"chr7_156194064"	6697
"chr7_156792483"	6699
"chr7_156965539"	6700
"chr7_157028932"	6701
"chr7_157082617"	6704
"chr7_157127241"	6707
"chr7_157177010"	6708
"chr7_157353044"	6709
"chr7_157667906"	6711
"chr7_157860640"	6713
"chr7_158656731"	6716
"chr7_158658305"	6717
"chr7_158770433"	6718
"chr7_158816857"	6721
"chr7_158823279"	6722
"chr7_158919644"	6723
"chr8_313947"	6724
"chr8_644301"	6725
"chr8_689911"	6726
"chr8_719833"	6727
"chr8_1019314"	6728
"chr8_1705429"	6730
"chr8_1717298"	6731
"chr8_2463131"	6732
"chr8_8319165"	6737
"chr8_8591130"	6739
"chr8_8953476"	6740
"chr8_9639034"	6743
"chr8_9822621"	6744
"chr8_11297882"	6745
"chr8_11429299"	6746
"chr8_11430165"	6747
"chr8_11528365"	6749
"chr8_12808978"	6755
"chr8_13869069"	6757
"chr8_13958685"	6758
"chr8_17395120"	6761
"chr8_17476660"	6762
"chr8_17638595"	6764
"chr8_17672693"	6766
"chr8_17720918"	6768
"chr8_18421584"	6771
"chr8_19248243"	6772
"chr8_19284283"	6773
"chr8_20302402"	6774
"chr8_21970293"	6775
"chr8_22036933"	6777
"chr8_22169231"	6778
"chr8_22534475"	6779
"chr8_25226289"	6786
"chr8_25265727"	6787
"chr8_26261929"	6790
"chr8_27219604"	6791
"chr8_27730366"	6792
"chr8_28657540"	6794
"chr8_28742228"	6795
"chr8_29216858"	6799
"chr8_29596081"	6804
"chr8_29631774"	6805
"chr8_29957618"	6807
"chr8_30106943"	6808
"chr8_30389851"	6810
"chr8_30390599"	6811
"chr8_30557592"	6812
"chr8_33139191"	6815
"chr8_37037758"	6819
"chr8_37217324"	6821
"chr8_37328876"	6822
"chr8_37424743"	6824
"chr8_37549067"	6830
"chr8_37710870"	6832
"chr8_37842601"	6833
"chr8_38445421"	6834
"chr8_40032541"	6836
"chr8_40601990"	6837
"chr8_40968335"	6838
"chr8_41225319"	6840
"chr8_41666643"	6843
"chr8_42057417"	6844
"chr8_42271627"	6846
"chr8_42749495"	6847
"chr8_42955185"	6848
"chr8_54146141"	6850
"chr8_56861255"	6851
"chr8_64879693"	6854
"chr8_67036442"	6855
"chr8_67654170"	6859
"chr8_68649677"	6861
"chr8_69534654"	6863
"chr8_69670729"	6864
"chr8_69789419"	6867
"chr8_71099459"	6869
"chr8_71388301"	6870
"chr8_73335151"	6871
"chr8_73832780"	6872
"chr8_74007698"	6873
"chr8_74543768"	6874
"chr8_75547960"	6875
"chr8_81260087"	6876
"chr8_81650792"	6877
"chr8_81855650"	6878
"chr8_82556332"	6879
"chr8_86976527"	6882
"chr8_90697362"	6885
"chr8_90999653"	6886
"chr8_91705238"	6889
"chr8_93996151"	6892
"chr8_94298653"	6894
"chr8_95168642"	6897
"chr8_95968889"	6899
"chr8_96705648"	6904
"chr8_98326762"	6906
"chr8_98867766"	6908
"chr8_99144782"	6909
"chr8_100138680"	6912
"chr8_100949263"	6917
"chr8_101429590"	6920
"chr8_101504589"	6922
"chr8_102122375"	6927
"chr8_102478738"	6931
"chr8_102527457"	6934
"chr8_103801285"	6940
"chr8_103823358"	6942
"chr8_103963691"	6943
"chr8_105065074"	6944
"chr8_105742490"	6945
"chr8_105751705"	6946
"chr8_110650918"	6948
"chr8_111905671"	6949
"chr8_112482740"	6950
"chr8_113184637"	6951
"chr8_114740295"	6953
"chr8_116851448"	6957
"chr8_117000268"	6959
"chr8_117098399"	6961
"chr8_117438598"	6962
"chr8_118766337"	6963
"chr8_119012930"	6964
"chr8_119715101"	6966
"chr8_120667413"	6968
"chr8_120790048"	6969
"chr8_122109456"	6972
"chr8_124186625"	6977
"chr8_124417879"	6978
"chr8_125538939"	6986
"chr8_125866754"	6987
"chr8_126655240"	6989
"chr8_127486469"	6990
"chr8_128075564"	6991
"chr8_128354889"	6992
"chr8_128629327"	6993
"chr8_128786458"	6994
"chr8_128801126"	6995
"chr8_128878429"	6998
"chr8_128983562"	7004
"chr8_129103557"	7007
"chr8_129120273"	7008
"chr8_130437098"	7015
"chr8_130472183"	7017
"chr8_130641626"	7018
"chr8_131531264"	7021
"chr8_133569416"	7022
"chr8_133703668"	7023
"chr8_133776703"	7024
"chr8_133911250"	7025
"chr8_133949849"	7026
"chr8_133965458"	7027
"chr8_134085457"	7028
"chr8_134735318"	7033
"chr8_136607412"	7037
"chr8_137590171"	7038
"chr8_139604196"	7039
"chr8_139957418"	7040
"chr8_139974330"	7041
"chr8_141268319"	7045
"chr8_141347678"	7046
"chr8_142329382"	7048
"chr8_142560083"	7049
"chr8_142695913"	7050
"chr8_142911602"	7051
"chr8_143669538"	7054
"chr8_143679526"	7055
"chr8_143746626"	7056
"chr8_143757595"	7057
"chr8_143758418"	7058
"chr8_143865074"	7059
"chr8_144479455"	7062
"chr8_144744764"	7063
"chr8_144950411"	7065
"chr8_146144002"	7067
"chr9_404371"	7068
"chr9_2575681"	7071
"chr9_2700405"	7072
"chr9_4507768"	7074
"chr9_4803734"	7076
"chr9_4868222"	7079
"chr9_4923269"	7080
"chr9_4977125"	7082
"chr9_5374899"	7084
"chr9_5440657"	7085
"chr9_6290902"	7086
"chr9_6664720"	7087
"chr9_13083668"	7089
"chr9_13337482"	7091
"chr9_13873558"	7092
"chr9_14452741"	7094
"chr9_15219219"	7095
"chr9_20382733"	7096
"chr9_20431646"	7097
"chr9_32604451"	7099
"chr9_33032423"	7100
"chr9_33106928"	7101
"chr9_33199905"	7103
"chr9_33329385"	7107
"chr9_33440978"	7109
"chr9_33445584"	7110
"chr9_33494902"	7111
"chr9_33923147"	7114
"chr9_33986571"	7115
"chr9_35518104"	7118
"chr9_36715234"	7120
"chr9_36788526"	7121
"chr9_38000436"	7125
"chr9_38023278"	7126
"chr9_38024287"	7127
"chr9_71908136"	7128
"chr9_71999450"	7130
"chr9_73034779"	7133
"chr9_74387107"	7135
"chr9_74544146"	7138
"chr9_74641191"	7140
"chr9_75666293"	7141
"chr9_76456249"	7142
"chr9_78695140"	7144
"chr9_78820369"	7145
"chr9_79082984"	7146
"chr9_79737250"	7147
"chr9_80078935"	7148
"chr9_80204432"	7150
"chr9_80350559"	7153
"chr9_80748117"	7154
"chr9_80858245"	7155
"chr9_83294325"	7156
"chr9_83553463"	7157
"chr9_84278412"	7158
"chr9_85718899"	7159
"chr9_86075926"	7163
"chr9_86178882"	7165
"chr9_86671355"	7166
"chr9_87562759"	7167
"chr9_88709238"	7168
"chr9_90081048"	7169
"chr9_90260950"	7170
"chr9_90442245"	7171
"chr9_90895792"	7172
"chr9_90985317"	7174
"chr9_90987212"	7175
"chr9_90994393"	7176
"chr9_91219979"	7178
"chr9_91616444"	7179
"chr9_92282881"	7183
"chr9_92456376"	7185
"chr9_92794930"	7188
"chr9_92826615"	7190
"chr9_92848217"	7191
"chr9_93409159"	7194
"chr9_93675377"	7195
"chr9_93852604"	7197
"chr9_93863325"	7198
"chr9_93874844"	7199
"chr9_95242020"	7201
"chr9_95620433"	7204
"chr9_95753113"	7206
"chr9_95815782"	7207
"chr9_96340377"	7210
"chr9_96767527"	7211
"chr9_96869642"	7212
"chr9_97321794"	7213
"chr9_97757213"	7217
"chr9_98027057"	7220
"chr9_98139480"	7221
"chr9_98772260"	7222
"chr9_100484950"	7223
"chr9_100835094"	7224
"chr9_100908894"	7226
"chr9_100981701"	7228
"chr9_101064692"	7229
"chr9_102422823"	7231
"chr9_102598080"	7232
"chr9_102866243"	7233
"chr9_108538514"	7236
"chr9_108740510"	7240
"chr9_109715274"	7242
"chr9_109801374"	7243
"chr9_110266978"	7248
"chr9_110285977"	7249
"chr9_110310138"	7251
"chr9_110643391"	7255
"chr9_113315855"	7262
"chr9_115145970"	7266
"chr9_116144367"	7269
"chr9_116257650"	7270
"chr9_116410643"	7272
"chr9_116843636"	7273
"chr9_116845981"	7274
"chr9_117154758"	7277
"chr9_117320065"	7280
"chr9_118912833"	7283
"chr9_120101611"	7284
"chr9_120155199"	7285
"chr9_120168870"	7286
"chr9_120531006"	7287
"chr9_122364177"	7288
"chr9_122429642"	7289
"chr9_124438505"	7291
"chr9_124463462"	7292
"chr9_124536278"	7294
"chr9_124967729"	7295
"chr9_125072115"	7296
"chr9_125135893"	7297
"chr9_125228211"	7298
"chr9_125770484"	7300
"chr9_125817190"	7301
"chr9_125912923"	7302
"chr9_126235239"	7305
"chr9_126742331"	7306
"chr9_127033203"	7308
"chr9_128071228"	7311
"chr9_128263387"	7314
"chr9_128300635"	7315
"chr9_128324252"	7316
"chr9_128356738"	7317
"chr9_128716096"	7318
"chr9_128734572"	7319
"chr9_128778827"	7320
"chr9_129097435"	7321
"chr9_129246728"	7322
"chr9_129266380"	7323
"chr9_129423465"	7325
"chr9_129463948"	7326
"chr9_129484829"	7327
"chr9_130000267"	7329
"chr9_130408401"	7334
"chr9_130580686"	7337
"chr9_130732068"	7340
"chr9_130753556"	7343
"chr9_130767468"	7344
"chr9_130797832"	7347
"chr9_130833574"	7351
"chr9_130882809"	7352
"chr9_131586795"	7355
"chr9_131851675"	7356
"chr9_131866104"	7357
"chr9_131883737"	7359
"chr9_132168752"	7364
"chr9_132249404"	7365
"chr9_132319938"	7366
"chr9_132500303"	7369
"chr9_133308453"	7372
"chr9_133559497"	7377
"chr9_133977236"	7378
"chr9_134476774"	7380
"chr9_136552556"	7384
"chr9_136728623"	7385
"chr9_136738610"	7386
"chr9_136757852"	7387
"chr9_137207867"	7388
"chr9_137885476"	7395
"chr9_138285918"	7398
"chr9_138654728"	7399
"chr9_138851998"	7400
"chr9_138859303"	7401
"chr9_138913366"	7402
"chr9_138997280"	7403
"chr9_139001578"	7404
"chr9_139016267"	7405
"chr9_139022781"	7406
"chr9_139121657"	7407
"chr9_139483032"	7408
"chr9_139519842"	7409
"chr9_139656682"	7411
"chr9_139753999"	7412
"chr9_139870200"	7414
"chr9_139895496"	7416
"chr9_140090154"	7418
"chr9_140111264"	7419
"chr9_140168472"	7420
"chr9_140340260"	7421
"chr9_140509803"	7423
"chrX_3734450"	7425
"chrX_5320676"	7426
"chrX_7050554"	7427
"chrX_9237282"	7429
"chrX_9389561"	7430
"chrX_10057292"	7433
"chrX_10069546"	7434
"chrX_12966187"	7435
"chrX_13007154"	7436
"chrX_13047914"	7437
"chrX_13304090"	7438
"chrX_15527702"	7439
"chrX_16300387"	7440
"chrX_16489843"	7441
"chrX_16609817"	7442
"chrX_17811178"	7448
"chrX_18049975"	7451
"chrX_18118203"	7452
"chrX_18854881"	7454
"chrX_19115794"	7455
"chrX_19481922"	7456
"chrX_19874644"	7457
"chrX_20489647"	7458
"chrX_21932780"	7459
"chrX_21955589"	7460
"chrX_24074407"	7463
"chrX_24108931"	7464
"chrX_26801793"	7466
"chrX_37891313"	7469
"chrX_39436754"	7470
"chrX_39478976"	7471
"chrX_40437279"	7479
"chrX_41301458"	7480
"chrX_43553363"	7481
"chrX_43761811"	7482
"chrX_44137757"	7483
"chrX_47497521"	7485
"chrX_47943332"	7486
"chrX_48476255"	7487
"chrX_49672215"	7489
"chrX_54506229"	7492
"chrX_54667344"	7493
"chrX_54722927"	7494
"chrX_66515710"	7496
"chrX_66744937"	7497
"chrX_66920106"	7499
"chrX_67584017"	7500
"chrX_69440389"	7503
"chrX_70850890"	7504
"chrX_78094315"	7505
"chrX_97323398"	7509
"chrX_100000765"	7511
"chrX_100058897"	7512
"chrX_103690343"	7514
"chrX_104290972"	7516
"chrX_105197963"	7517
"chrX_105719379"	7518
"chrX_106969089"	7522
"chrX_109187183"	7525
"chrX_109404338"	7527
"chrX_109411557"	7529
"chrX_109471028"	7531
"chrX_109472203"	7532
"chrX_115059776"	7535
"chrX_117444423"	7537
"chrX_118228503"	7538
"chrX_118654462"	7539
"chrX_121497537"	7542
"chrX_125715252"	7543
"chrX_128907988"	7544
"chrX_128910889"	7545
"chrX_129066772"	7546
"chrX_129141376"	7547
"chrX_130700118"	7549
"chrX_131221131"	7550
"chrX_137070706"	7556
"chrX_137119794"	7557
"chrX_139573333"	7558
"chrX_139586201"	7560
"chrX_139590419"	7561
"chrX_149117608"	7563
"chrX_149975924"	7565
"chrX_152064313"	7566
"chrY_10021703"	7574
"chrY_13449265"	7579
"chrY_13464768"	7581
"chrY_13476570"	7583
"chrY_13481948"	7584
"chrY_13484753"	7585
"chrY_13852009"	7588
"chrY_58979432"	7589
"chrY_58985630"	7590
"chr1_3748872"	19
"chr1_7019710"	27
"chr1_7508031"	31
"chr1_10010669"	44
"chr1_10811352"	51
"chr1_10812547"	52
"chr1_12609757"	61
"chr1_12660466"	62
"chr1_15303971"	65
"chr1_17564099"	84
"chr1_17847079"	88
"chr1_18692526"	97
"chr1_21568272"	109
"chr1_24345390"	127
"chr1_24897052"	129
"chr1_30776103"	145
"chr1_31841646"	153
"chr1_32296293"	156
"chr1_32308724"	157
"chr1_35291427"	168
"chr1_35297934"	169
"chr1_39608602"	179
"chr1_41389510"	190
"chr1_42255351"	200
"chr1_42325991"	204
"chr1_42332128"	206
"chr1_42334031"	207
"chr1_42617977"	209
"chr1_43458135"	213
"chr1_43459359"	214
"chr1_44533380"	219
"chr1_45982626"	224
"chr1_61681452"	252
"chr1_65510158"	263
"chr1_77409930"	269
"chr1_85763742"	273
"chr1_91852965"	277
"chr1_93459741"	278
"chr1_108741916"	292
"chr1_109694969"	297
"chr1_112056242"	309
"chr1_112521498"	312
"chr1_114519419"	317
"chr1_114532114"	318
"chr1_117401681"	333
"chr1_117462615"	336
"chr1_121484772"	345
"chr1_144992985"	347
"chr1_145726578"	349
"chr1_150784131"	357
"chr1_151828423"	362
"chr1_152715754"	363
"chr1_153467766"	365
"chr1_153483684"	366
"chr1_154163074"	370
"chr1_155063636"	380
"chr1_156186416"	389
"chr1_156586311"	392
"chr1_162129430"	402
"chr1_171534326"	414
"chr1_172715678"	418
"chr1_177410176"	425
"chr1_177418108"	426
"chr1_180137101"	442
"chr1_181096220"	446
"chr1_184516962"	458
"chr1_184595984"	459
"chr1_188401658"	465
"chr1_199986070"	482
"chr1_200306439"	487
"chr1_201322506"	490
"chr1_201464579"	492
"chr1_201992338"	497
"chr1_202027843"	500
"chr1_202075555"	503
"chr1_202077488"	504
"chr1_202082195"	505
"chr1_202101685"	506
"chr1_202304636"	510
"chr1_203058561"	512
"chr1_204114608"	520
"chr1_204732897"	526
"chr1_215598621"	555
"chr1_215713695"	557
"chr1_228251446"	577
"chr1_228268241"	578
"chr1_228619710"	581
"chr10_1311173"	620
"chr10_5530392"	629
"chr10_5538663"	631
"chr10_5702203"	635
"chr10_6196792"	638
"chr10_8170536"	649
"chr10_8768171"	650
"chr10_16789318"	673
"chr10_17487808"	675
"chr10_19521501"	679
"chr10_21919455"	683
"chr10_22872784"	687
"chr10_23015915"	693
"chr10_23133637"	694
"chr10_23370511"	696
"chr10_27271268"	702
"chr10_29214508"	712
"chr10_29338781"	714
"chr10_29414014"	719
"chr10_30101286"	726
"chr10_30825669"	731
"chr10_30831308"	732
"chr10_32048100"	738
"chr10_32940727"	743
"chr10_42364733"	756
"chr10_42385379"	758
"chr10_43522024"	761
"chr10_43533584"	762
"chr10_43555991"	764
"chr10_43606410"	768
"chr10_44092288"	773
"chr10_44669054"	775
"chr10_49496133"	786
"chr10_51547579"	790
"chr10_61791489"	802
"chr10_62608505"	807
"chr10_63031409"	812
"chr10_63678092"	814
"chr10_65390646"	816
"chr10_71199116"	826
"chr10_71841389"	828
"chr10_73068860"	831
"chr10_76503213"	850
"chr10_76659738"	852
"chr10_79047648"	859
"chr10_79169932"	860
"chr10_80888563"	880
"chr10_80918349"	883
"chr10_82189346"	890
"chr10_82726457"	894
"chr10_83658275"	896
"chr10_88475617"	903
"chr10_95195102"	916
"chr10_102643170"	945
"chr10_104928317"	961
"chr10_105691412"	966
"chr10_112582638"	973
"chr10_112867734"	976
"chr10_115681881"	985
"chr10_117424342"	995
"chr10_117679711"	999
"chr10_123802435"	1019
"chr10_125396504"	1021
"chr10_125481618"	1022
"chr10_127313652"	1033
"chr10_127322825"	1034
"chr10_128607235"	1042
"chr10_130339539"	1046
"chr10_133978192"	1049
"chr10_134079401"	1050
"chr10_134813563"	1056
"chr10_135092378"	1057
"chr10_135094052"	1058
"chr11_1793902"	1073
"chr11_1817886"	1074
"chr11_2004516"	1077
"chr11_2008384"	1078
"chr11_2190540"	1081
"chr11_2214623"	1083
"chr11_2504931"	1086
"chr11_3236693"	1088
"chr11_6337142"	1091
"chr11_9918609"	1096
"chr11_15637177"	1105
"chr11_16978348"	1109
"chr11_17011119"	1112
"chr11_17427449"	1115
"chr11_17946364"	1117
"chr11_20016693"	1122
"chr11_30543349"	1129
"chr11_34306569"	1136
"chr11_35119538"	1144
"chr11_35317518"	1146
"chr11_35387471"	1147
"chr11_35411563"	1148
"chr11_46385184"	1166
"chr11_63639860"	1185
"chr11_64644438"	1193
"chr11_65147523"	1194
"chr11_65186187"	1196
"chr11_66795319"	1204
"chr11_66829910"	1205
"chr11_67016199"	1206
"chr11_67984201"	1215
"chr11_68587243"	1220
"chr11_68890405"	1226
"chr11_69069395"	1228
"chr11_69251996"	1230
"chr11_69330247"	1234
"chr11_69369826"	1239
"chr11_69706585"	1246
"chr11_69707933"	1247
"chr11_69952580"	1250
"chr11_70560703"	1258
"chr11_70606475"	1259
"chr11_70652042"	1261
"chr11_72903562"	1277
"chr11_72905575"	1278
"chr11_72939148"	1280
"chr11_74747239"	1284
"chr11_75044974"	1285
"chr11_75166036"	1288
"chr11_75503190"	1290
"chr11_76477449"	1298
"chr11_76483738"	1300
"chr11_77867516"	1307
"chr11_77971333"	1310
"chr11_78023154"	1311
"chr11_78771206"	1317
"chr11_82715444"	1327
"chr11_84398746"	1331
"chr11_93383853"	1345
"chr11_94564043"	1348
"chr11_101312589"	1363
"chr11_111205444"	1369
"chr11_112163932"	1371
"chr11_113925805"	1374
"chr11_116413745"	1376
"chr11_116703276"	1379
"chr11_117173944"	1384
"chr11_117928792"	1388
"chr11_120507956"	1399
"chr11_120683783"	1401
"chr11_120802007"	1402
"chr11_121196940"	1404
"chr11_125953123"	1410
"chr11_129194608"	1413
"chr11_129564516"	1416
"chr11_129566029"	1417
"chr12_633610"	1429
"chr12_834380"	1432
"chr12_2905197"	1439
"chr12_6374062"	1453
"chr12_6387903"	1454
"chr12_6473207"	1455
"chr12_15369514"	1468
"chr12_31613028"	1482
"chr12_31902286"	1486
"chr12_33762708"	1492
"chr12_45990121"	1503
"chr12_46595429"	1507
"chr12_46850226"	1508
"chr12_50197955"	1516
"chr12_51651341"	1522
"chr12_52541365"	1526
"chr12_52542786"	1527
"chr12_52738680"	1530
"chr12_52765780"	1531
"chr12_53289117"	1536
"chr12_53365917"	1541
"chr12_53551950"	1543
"chr12_54377256"	1547
"chr12_63480493"	1557
"chr12_64475198"	1563
"chr12_67877792"	1571
"chr12_69186955"	1575
"chr12_69834017"	1578
"chr12_75265759"	1582
"chr12_76100148"	1583
"chr12_88853152"	1591
"chr12_89144611"	1593
"chr12_89818925"	1596
"chr12_89859049"	1597
"chr12_94091906"	1604
"chr12_95492293"	1607
"chr12_95566463"	1608
"chr12_97784306"	1612
"chr12_97894500"	1613
"chr12_101346614"	1620
"chr12_102942518"	1626
"chr12_105408566"	1632
"chr12_110685382"	1643
"chr12_116308171"	1658
"chr12_116823699"	1662
"chr12_116828380"	1663
"chr12_116932104"	1665
"chr12_116933263"	1666
"chr12_117678315"	1674
"chr12_118795161"	1679
"chr12_122186881"	1693
"chr12_122582937"	1695
"chr12_122977045"	1698
"chr12_123547558"	1703
"chr12_123554556"	1704
"chr12_124877653"	1723
"chr12_125215389"	1737
"chr12_125230470"	1739
"chr12_125534052"	1744
"chr12_132345394"	1761
"chr12_132850763"	1763
"chr13_30597531"	1786
"chr13_33919870"	1794
"chr13_41470034"	1803
"chr13_41591333"	1805
"chr13_42083060"	1807
"chr13_46933960"	1818
"chr13_64751176"	1829
