hg19.kgXref.geneSymbol	DMSO_H3K27me3	DMSO_H3K4me1	DMSO_H3K4me2	DMSO_H3K4me3	Drug_H3K27me3	Drug_H3K4me1	Drug_H3K4me2	Drug_H3K4me3
NT5E	0.010731628	0.227487312	0.198888247	0.05073161	0.011814976	0.284042759	0.143257504	0.040249635
NT5E	0.010731628	0.227487312	0.198888247	0.05073161	0.011814976	0.284042759	0.143257504	0.040249635
NT5E	0.010731628	0.227487312	0.198888247	0.05073161	0.011814976	0.284042759	0.143257504	0.040249635
NT5E	0.010862189	0.228891618	0.206842537	0.05779626	0.012106565	0.28397239	0.155293669	0.044108623
NT5E	0.010862189	0.228891618	0.206842537	0.05779626	0.012106565	0.28397239	0.155293669	0.044108623
NT5E	0.010862189	0.228891618	0.206842537	0.05779626	0.012106565	0.28397239	0.155293669	0.044108623
NT5E	0.010862189	0.228891618	0.206842537	0.05779626	0.012106565	0.28397239	0.155293669	0.044108623
NT5E	0.010862189	0.228891618	0.206842537	0.05779626	0.012106565	0.28397239	0.155293669	0.044108623
ZNF292	0.010862189	0.228891618	0.206842537	0.05779626	0.012106565	0.28397239	0.155293669	0.044108623
ZNF292	0.004533076	0.024910917	0.010648969	0.025530035	0.008384378	0.029294453	0.019852924	0.022816045
ZNF292	0.011596061	0.225493445	0.068490857	0.022228392	0.010746572	0.236280662	0.064885412	0.026616702
ZNF292	0.011597878	0.225507568	0.068501884	0.022228308	0.010748784	0.236311856	0.064894361	0.026617242
ZNF292	0.012291458	0.230779723	0.072650559	0.02219699	0.011400895	0.247994486	0.068252388	0.026818386
ZNF292	0.014682121	0.255969993	0.221943293	0.067692411	0.016110254	0.280356766	0.183205802	0.048926792
ZNF292	0.014682121	0.255969993	0.221943293	0.067692411	0.016110254	0.280356766	0.183205802	0.048926792
ZNF292	0.01424478	0.251877705	0.083717053	0.022099763	0.011793293	0.278638185	0.076695441	0.027335156
ZNF292	0.035658469	0.29496989	0.161868096	0.04995832	0.0391933	0.24130086	0.111426851	0.044454556
PNRC1	0.035658469	0.29496989	0.161868096	0.04995832	0.0391933	0.24130086	0.111426851	0.044454556
PNRC1	0.016830814	0.125185768	0.068796659	0.019507742	0.028014709	0.13849126	0.069718362	0.024558505
PNRC1	0.016830814	0.125185768	0.068796659	0.019507742	0.028014709	0.13849126	0.069718362	0.024558505
PNRC1	0.024894182	0.273808797	0.150559393	0.023325481	0.031213642	0.27811063	0.113271745	0.023125073
PNRC1	0.024894182	0.273808797	0.150559393	0.023325481	0.031213642	0.27811063	0.113271745	0.023125073
PNRC1	0.024894182	0.273808797	0.150559393	0.023325481	0.031213642	0.27811063	0.113271745	0.023125073
PNRC1	0.024894182	0.273808797	0.150559393	0.023325481	0.031213642	0.27811063	0.113271745	0.023125073
PNRC1	0.006416009	0.032739624	0.014919134	0.027873161	0.009067483	0.032609576	0.01486791	0.039436276
PNRC1	0.009928698	0.160750888	0.057297739	0.030265969	0.013961826	0.175077434	0.057466522	0.040104899
PM20D2	0.01217003	0.217374956	0.129582421	0.047261122	0.016094338	0.238330837	0.08115505	0.041903827
MANEA	0.012206699	0.217467969	0.130223669	0.047666075	0.016144308	0.239508612	0.081566378	0.042172636
MANEA	0.019247086	0.224915286	0.380951331	0.304687703	0.018289911	0.233132815	0.358474605	0.15410261
MANEA	0.020317734	0.224902254	0.354211933	0.284127904	0.018743856	0.22592156	0.319614946	0.123684097
MANEA	0.020445303	0.224900736	0.350523944	0.281735858	0.018796801	0.225083787	0.315101121	0.120126004
BC033061	0.020932413	0.224895007	0.336630733	0.272638026	0.018996796	0.221925415	0.298085547	0.106666414
PNISR	0.01208909	0.022036704	0.046613605	0.034705685	0.015400279	0.039612503	0.059563527	0.040715236
PNISR	0.021338992	0.051293711	0.182195035	0.104100931	0.025906478	0.043020269	0.163391401	0.087352594
PNISR	0.010073978	0.21918537	4.248085609	2.5133045	0.004215606	0.187621251	3.218199699	1.665608753
PNISR	0.090151204	0.134916916	0.258727523	0.079767258	0.083038709	0.119320733	0.270662746	0.065589297
BC033061	0.016715027	0.065024685	0.035280692	0.041271508	0.020661822	0.062555648	0.045202555	0.038418937
PNISR	0.01703139	0.064547843	0.039577646	0.042174933	0.020487689	0.061936503	0.046780118	0.040190684
PNISR	0.017058365	0.064507242	0.039944289	0.042251714	0.020472913	0.061883755	0.046914561	0.040341621
PNISR	0.017058365	0.064507242	0.039944289	0.042251714	0.020472913	0.061883755	0.046914561	0.040341621
PNISR	0.017058365	0.064507242	0.039944289	0.042251714	0.020472913	0.061883755	0.046914561	0.040341621
BC033061	0.017058365	0.064507242	0.039944289	0.042251714	0.020472913	0.061883755	0.046914561	0.040341621
PNISR	0.025456954	0.08299649	0.109134502	0.049808027	0.030602161	0.106714157	0.095712393	0.055209227
PNISR	0.025456954	0.08299649	0.109134502	0.049808027	0.030602161	0.106714157	0.095712393	0.055209227
PNISR	0.025456954	0.08299649	0.109134502	0.049808027	0.030602161	0.106714157	0.095712393	0.055209227
PNISR	0.025456954	0.08299649	0.109134502	0.049808027	0.030602161	0.106714157	0.095712393	0.055209227
PNISR	0.031969575	0.139929549	0.213068891	0.080331786	0.035598509	0.12022308	0.148021097	0.082056932
PNISR	0.022573211	0.092453213	0.11538739	0.052047961	0.027130172	0.106058178	0.07634043	0.059541778
PNISR	0.022573211	0.092453213	0.11538739	0.052047961	0.027130172	0.106058178	0.07634043	0.059541778
DQ599242	0.001381094	0.109775198	0.116327161	0.138587633	0.004088836	0.167632066	0.134987013	0.08614993
BC033061	0.059573796	0.019864274	0.037897395	0.019729053	0.048797143	0.017936515	0.070618111	0.021965461
PNISR	0.061027324	0.022650519	0.04060664	0.02021647	0.050689924	0.020273754	0.077771985	0.022919243
PNISR	0.090532518	0.038502565	0.091406383	0.04189212	0.057219983	0.047205364	0.203148286	0.048519504
PNISR	0.005577792	0.186920116	2.016408108	2.651111135	0.003363456	0.239200932	1.797930796	1.519222398
PNISR	0.041754272	0.062177871	0.07627766	0.025997826	0.035330706	0.07950739	0.152416503	0.02374158
PNISR	0.041754272	0.062177871	0.07627766	0.025997826	0.035330706	0.07950739	0.152416503	0.02374158
PNISR	0.054021267	0.057020505	0.094056516	0.017999715	0.042729132	0.113219627	0.113683942	0.070076036
PNISR	0.054021267	0.057020505	0.094056516	0.017999715	0.042729132	0.113219627	0.113683942	0.070076036
DQ599242	0.054021267	0.057020505	0.094056516	0.017999715	0.042729132	0.113219627	0.113683942	0.070076036
BC033061	0.054021267	0.057020505	0.094056516	0.017999715	0.042729132	0.113219627	0.113683942	0.070076036
PNISR	0.054021267	0.057020505	0.094056516	0.017999715	0.042729132	0.113219627	0.113683942	0.070076036
PNISR	0.054021267	0.057020505	0.094056516	0.017999715	0.042729132	0.113219627	0.113683942	0.070076036
PNISR	0.040645426	0.074980884	0.091566259	0.123214464	0.040905042	0.074379213	0.154600763	0.082522614
PNISR	0.040645426	0.074980884	0.091566259	0.123214464	0.040905042	0.074379213	0.154600763	0.082522614
PNISR	0.040645426	0.074980884	0.091566259	0.123214464	0.040905042	0.074379213	0.154600763	0.082522614
PNISR	0.033869863	0.350831508	3.581405583	3.182811389	0.046148711	0.488429946	3.264867643	1.973733969
PNISR	0.025633902	0.143750481	0.372101545	0.151462662	0.028091922	0.120559906	0.226929989	0.128129066
DQ599242	0.026896172	0.126566978	0.313277332	0.128556598	0.028700128	0.129734299	0.191175581	0.073752038
BC033061	0.062229309	0.070961128	0.054479556	0.032060348	0.07166233	0.097117303	0.062596375	0.036545379
PNISR	0.054974599	0.047949915	0.13099273	0.06195877	0.058657512	0.038757418	0.117099015	0.070145991
PNISR	0.053088972	0.094192146	0.170971754	0.11368398	0.058436	0.08151077	0.194488327	0.066748238
PNISR	0.042068963	0.0285586	0.047691094	0.053694294	0.046334546	0.035650505	0.071363174	0.053533069
PNISR	0.040027483	0.024815047	0.043725467	0.047899686	0.043320223	0.0315436	0.068133898	0.050528281
PNISR	0.008686017	0.617710041	5.873625535	1.848400776	0.046550176	0.668300113	4.687946523	0.904555475
PNISR	0.052537334	0.147923192	0.377228761	0.122978841	0.054923528	0.108820802	0.293678237	0.096038654
PNISR	0.052595215	0.145737235	0.367260419	0.1159281	0.054517749	0.107344644	0.277519729	0.092947721
DQ599242	0.052595215	0.145737235	0.367260419	0.1159281	0.054517749	0.107344644	0.277519729	0.092947721
BC033061	0.052595215	0.145737235	0.367260419	0.1159281	0.054517749	0.107344644	0.277519729	0.092947721
PNISR	0.052595215	0.145737235	0.367260419	0.1159281	0.054517749	0.107344644	0.277519729	0.092947721
PNISR	0.075432244	0.092652595	0.083006809	0.052229106	0.075347208	0.075022242	0.076949731	0.046172496
PNISR	0.145138131	0.034454748	0.104486385	0.012513624	0.019797793	0.078908786	0.005926587	0.08000726
PNISR	0.094550746	0.116534249	0.073749379	0.037910143	0.091379427	0.104393062	0.083258204	0.039420778
PNISR	0.03067247	0.081985558	0.317690558	0.112059337	0.036713345	0.091426571	0.159618463	0.079538084
PNISR	0.041604564	0.047522052	0.036250378	0.049535907	0.01604436	0.046969651	0.061487742	0.047867776
PNISR	0.009315931	0.391780191	1.156553423	1.083370051	0.006264805	0.448177055	1.142317779	0.606401794
DQ599242	0.005205538	0.233248403	0.572588326	0.494994595	0.006809234	0.27015264	0.410585761	0.287616633
BC033061	0.016913717	0.055695972	0.082000843	0.10747915	0.013536323	0.0637795	0.047603075	0.058296267
PNISR	0.01732865	0.126261593	0.07957673	0.094075586	0.016948824	0.106638305	0.061308592	0.062198677
PNISR	0.0161078	0.145082725	0.082449572	0.089584812	0.017309779	0.14849764	0.068036746	0.061213202
PNISR	0.0161078	0.145082725	0.082449572	0.089584812	0.017309779	0.14849764	0.068036746	0.061213202
PNISR	0.014619205	0.327571803	0.105313437	0.064301694	0.025058504	0.257895162	0.10841068	0.068857547
PNISR	0	0.953909134	3.077431574	0.329840185	0.010045186	0.987970221	1.892745939	0.187943096
PNISR	0.003191328	1.021021678	1.137889698	0.840662504	0.004966265	1.109740566	0.860275807	0.735576345
PNISR	0.003191328	1.021021678	1.137889698	0.840662504	0.004966265	1.109740566	0.860275807	0.735576345
DQ599242	0.003162617	1.028914382	1.128474839	0.817395333	0.004916452	1.113794239	0.85032879	0.720326681
PNISR	0.003162617	1.028914382	1.128474839	0.817395333	0.004916452	1.113794239	0.85032879	0.720326681
PNISR	0.00285614	1.112056553	1.02960978	0.572878016	0.004398721	1.156439998	0.717367112	0.560479477
PNISR	0.00029891	1.434550278	0.31001212	0.171673043	0.007124114	1.316075354	0.190863656	0.146147833
PNISR	0.045992729	0.111381265	0.155698318	0.10449128	0.053596901	0.073518328	0.179762265	0.107770982
PNISR	0.045992729	0.111381265	0.155698318	0.10449128	0.053596901	0.073518328	0.179762265	0.107770982
PNISR	0.033558328	0.063117567	0.10236611	0.114309563	0.036531042	0.068092192	0.056793007	0.049757831
DQ599242	0.039379374	0.069892451	0.155437784	0.184013177	0.039636096	0.083416347	0.079364049	0.094930035
PNISR	0.042685205	0.047166726	0.043642359	0.049583616	0.050631199	0.051851649	0.070780126	0.059880365
PNISR	0.013721887	0.119448161	0.121241493	0.323634346	0.01289295	0.144391428	0.107735638	0.2166405
PNISR	0.033360249	0.148562113	0.568912694	1.294355901	0.05778485	0.160195023	0.503123709	1.18278905
PNISR	0	0.060663916	0.355959	3.314721008	0.0703163	0	0.460207757	1.80377914
PNISR	0.062250546	0.070999437	0.075149779	0.037514677	0.053425914	0.057152262	0.073732647	0.029519644
PNISR	0.062250546	0.070999437	0.075149779	0.037514677	0.053425914	0.057152262	0.073732647	0.029519644
DQ599242	0.01625057	0.082960221	0.145494854	0.166059285	0.023634377	0.069277234	0.154205754	0.145606666
PNISR	0.006455944	0.043646771	0.02848393	0.034398248	0.010880097	0.041647496	0.015602696	0.053370694
PNISR	0.020835562	0.046188176	0.028367265	0.035537717	0.024608293	0.044071854	0.02736872	0.036028971
PNISR	0.028091141	0.042816796	0.03222137	0.036972155	0.03499376	0.040879161	0.032913856	0.035669182
PNISR	0.028133692	0.042794728	0.032244658	0.036988114	0.035004319	0.040852567	0.032953158	0.035682453
PNISR	0.080908281	0.076711661	0.064649833	0.034060359	0.072454295	0.067643173	0.084036644	0.051236473
PNISR	0.080908281	0.076711661	0.064649833	0.034060359	0.072454295	0.067643173	0.084036644	0.051236473
DQ599242	0.080908281	0.076711661	0.064649833	0.034060359	0.072454295	0.067643173	0.084036644	0.051236473
PNISR	0.038063803	0.049866346	0.147269687	0.161385911	0.046783955	0.099017101	0.142560786	0.19605428
PNISR	0.008941754	0.339257083	3.102097889	4.121077519	0.007651615	0.360527963	2.862923287	2.445036841
PNISR	0.005019613	0.795560999	2.180797287	2.717613707	0.005326012	0.797641306	1.902866314	1.666426743
PNISR	0.0061527	0.859772554	1.845904693	2.223769091	0.003877015	0.860775896	1.688507843	1.378498169
PNISR	0.028971372	0.466895496	3.24868295	1.90670472	0	0.759497091	3.077752675	1.008711796
PNISR	0.216534722	0.01583868	0.033862387	0.038365333	0.179244988	0.015601217	0.034197729	0.035007544
DQ599242	0.168152048	0.01440941	0.03320256	0.033483286	0.130901456	0.012552093	0.037102885	0.029129728
PNISR	0.026710913	0.209624984	0.051395907	0.045513952	0.012142609	0.102352357	0.020500038	0.055073303
PNISR	0.029292103	0.149880656	0.03292276	0.049216023	0.016500591	0.086413961	0.020258134	0.054766909
PNISR	0.029143867	0.21549207	0.15514318	0.115967932	0.026421504	0.153730123	0.111201334	0.090319947
PNISR	0.029143867	0.21549207	0.15514318	0.115967932	0.026421504	0.153730123	0.111201334	0.090319947
PNISR	0.029143867	0.21549207	0.15514318	0.115967932	0.026421504	0.153730123	0.111201334	0.090319947
PNISR	0.029143867	0.21549207	0.15514318	0.115967932	0.026421504	0.153730123	0.111201334	0.090319947
DQ599242	0.029143867	0.21549207	0.15514318	0.115967932	0.026421504	0.153730123	0.111201334	0.090319947
PNISR	0.029143867	0.21549207	0.15514318	0.115967932	0.026421504	0.153730123	0.111201334	0.090319947
PNISR	0.020722698	0.231023535	0.059800635	0.045195769	0.006118346	0.1404541	0.019327808	0.051970509
PNISR	0.054129536	0.074457776	0.05504709	0.044144593	0.052563485	0.082798203	0.053960954	0.045136823
PNISR	0.05408863	0.074466793	0.055158736	0.044245487	0.052536507	0.082921322	0.054066763	0.045177301
PNISR	0.054447672	0.085615146	0.051507368	0.039398098	0.058435292	0.085699509	0.050907214	0.039475642
PNISR	0.045763958	0.086639516	0.061193986	0.046792114	0.049234882	0.098913064	0.058568664	0.049310646
DQ599242	0.042731263	0.037481715	0.030167857	0.017863594	0.034192893	0.018762659	0.050807859	0.041703044
PNISR	0.103480395	0.40716527	0.295883724	0.09952089	0.088214488	0.215284299	0.175456087	0.024979909
PNISR	0.057691146	0.084220504	0.022774462	0.023218413	0.045447694	0.049504447	0.026140432	0.020152481
PNISR	0.057691146	0.084220504	0.022774462	0.023218413	0.045447694	0.049504447	0.026140432	0.020152481
PNISR	0.057691146	0.084220504	0.022774462	0.023218413	0.045447694	0.049504447	0.026140432	0.020152481
PNISR	0.001039606	1.817871525	1.937455811	1.384103898	0.003611652	1.425501775	1.456855849	0.941789272
PNISR	0.001039606	1.817871525	1.937455811	1.384103898	0.003611652	1.425501775	1.456855849	0.941789272
DQ599242	0.001039606	1.817871525	1.937455811	1.384103898	0.003611652	1.425501775	1.456855849	0.941789272
PNISR	0.001039863	1.816907543	1.937185077	1.384763742	0.003612192	1.424547053	1.457158415	0.942302275
PNISR	0.008057497	0.268600723	0.817456645	0.574345685	0.007497918	0.268828804	0.58245794	0.390442842
PNISR	0.008057497	0.268600723	0.817456645	0.574345685	0.007497918	0.268828804	0.58245794	0.390442842
PNISR	0.008057497	0.268600723	0.817456645	0.574345685	0.007497918	0.268828804	0.58245794	0.390442842
PNISR	0.014383209	0.69357771	0.742129016	0.305940326	0.023152548	0.580984481	0.329532164	0.0874627
PNISR	0.002719756	0.535659101	3.370909021	3.46517482	0	0.692348504	3.041146811	1.72887033
DQ599242	0.07296086	0.0959429	0.269827601	0.644520106	0.085391209	0.086063874	0.265608797	0.569148384
BVES-AS1	0.021597662	0.313150775	1.364447314	1.621109067	0.02094205	0.239430736	1.291192789	1.086863364
POPDC3	0.021592918	0.313221274	1.365156508	1.621673678	0.020956839	0.239430476	1.291724467	1.087676454
POPDC3	0.02167969	0.347595515	1.710700373	1.893781725	0.028242208	0.271676359	1.528915275	1.220120785
BVES-AS1	0.063581733	0.041241279	0.26287754	0.334304716	0.069390526	0.057320239	0.223610307	0.270081599
POPDC3	0.053135642	0.089737659	0.065993669	0.08813787	0.015000811	0.064003793	0.037359149	0.285126219
POPDC3	0.041731316	0.062384058	0.231541113	0.291550495	0.052783177	0.075510408	0.284532169	0.290481982
BVES-AS1	0.041731316	0.062384058	0.231541113	0.291550495	0.052783177	0.075510408	0.284532169	0.290481982
POPDC3	0.041731316	0.062384058	0.231541113	0.291550495	0.052783177	0.075510408	0.284532169	0.290481982
POPDC3	0.025475346	0.094137964	0.480069095	0.403704773	0.04264266	0.14299352	0.39462948	0.364041465
PPIL6	0.008319634	0.028368046	0.013929524	0.020692151	0.012670754	0.05124107	0.069339583	0.020005303
PPIL6	0.008319634	0.028368046	0.013929524	0.020692151	0.012670754	0.05124107	0.069339583	0.020005303
PPIL6	0.008319634	0.028368046	0.013929524	0.020692151	0.012670754	0.05124107	0.069339583	0.020005303
Mir_584	0.008319634	0.028368046	0.013929524	0.020692151	0.012670754	0.05124107	0.069339583	0.020005303
PPIL6	0.00177594	0.042067901	0.015845153	0.031285816	0.003188737	0.059820132	0.020530093	0.033340228
SMPD2	0.002042299	0.072865423	0.272016784	0.340166768	0.004546183	0.118613811	0.213497583	0.156078161
SMPD2	0.002042299	0.072865423	0.272016784	0.340166768	0.004546183	0.118613811	0.213497583	0.156078161
PPIL6	0.00171659	0.149885343	0.45296086	0.574834211	0.003256716	0.181008864	0.37780204	0.361512865
PPIL6	0	0.077338947	1.368599891	1.373052699	0.002886117	0.116923715	1.194722359	1.309652913
PPIL6	0.026184145	0.120570209	0.103340293	0.143864564	0.025171463	0.094221363	0.066411668	0.114673343
Mir_584	0.026184145	0.120570209	0.103340293	0.143864564	0.025171463	0.094221363	0.066411668	0.114673343
PPIL6	0.026184145	0.120570209	0.103340293	0.143864564	0.025171463	0.094221363	0.066411668	0.114673343
SMPD2	0.026184145	0.120570209	0.103340293	0.143864564	0.025171463	0.094221363	0.066411668	0.114673343
SMPD2	0.026278732	0.120685048	0.133182632	0.167355135	0.025496435	0.099364949	0.076557289	0.132873072
PPIL6	0.026278732	0.120685048	0.133182632	0.167355135	0.025496435	0.099364949	0.076557289	0.132873072
PPIL6	0.008012226	0.134007005	0.057850989	0.077083722	0.008477604	0.163068226	0.066512929	0.057594729
PPIL6	0.010290087	0.313176408	0.087666236	0.025252752	0.010872489	0.320109315	0.076836586	0.033248331
Mir_584	0.032434422	0.032788965	0.037894352	0.02991745	0.034474796	0.030203346	0.048782143	0.026412772
PPIL6	0.036325342	0.057489797	0.161645706	0.051776661	0.029419956	0.058932043	0.100259553	0.038289255
SMPD2	0.025784567	0.014854181	0.030707994	0.029838223	0.024525156	0.017141105	0.0309569	0.02819763
SMPD2	0.025785485	0.014860022	0.030727079	0.029848169	0.024527461	0.017147475	0.030979611	0.028202622
PPIL6	0.025785485	0.014860022	0.030727079	0.029848169	0.024527461	0.017147475	0.030979611	0.028202622
PPIL6	0.016379241	0.017388411	0.043371969	0.023368292	0.019136969	0.024775099	0.038824636	0.026653592
PPIL6	0.045197051	0.065076349	0.052264973	0.026507895	0.047151784	0.06945801	0.062180674	0.033450193
PPIL6	0.056123352	0.049471434	0.043967443	0.025161295	0.050641512	0.051166365	0.056141409	0.026718582
SMPD2	0.052637409	0.050352339	0.05163025	0.030207101	0.044683788	0.053241315	0.061826532	0.031968611
SMPD2	0.031016746	0.015014733	0.018287386	0.021320572	0.029446714	0.015603824	0.033708822	0.024737418
PPIL6	0.031016746	0.015014733	0.018287386	0.021320572	0.029446714	0.015603824	0.033708822	0.024737418
PPIL6	0.032847024	0.035559161	0.028496617	0.031899922	0.033903014	0.026298912	0.045059188	0.032258101
